name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
Van den Berg,DEF,BRE,113,5,2,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Arthur,DEF,BRE,114,5,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Fredrick,DEF,BRE,115,5,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Hickey,DEF,BRE,116,5,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Ji-soo,DEF,BRE,117,5,2,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Meghoma,DEF,BRE,118,5,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Mbeumo,MID,MUN,119,14,3,19,86,0,0,0,0,0,0,0,0,0,0,0,0,0,,,187,1,1,2025-12-30T20:15:00Z,1180,1240,1100,1180,1260,1300
Schade,MID,BRE,120,5,3,19,69,79,0,0,1,0,0,6,0,0,0,0,0,3,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Damsgaard,MID,BRE,121,5,3,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Milambo,MID,BRE,122,5,3,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Carvalho,MID,BRE,123,5,3,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Henderson,MID,BRE,124,5,3,19,50,90,0,0,1,0,0,10,0,1,0,0,0,2,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Janelt,MID,BRE,125,5,3,19,49,90,0,0,1,0,0,22,0,0,0,0,0,5,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Jensen,MID,BRE,126,5,3,19,49,10,0,0,0,0,0,5,0,0,0,0,0,1,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Nunes,MID,BRE,127,5,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Onyeka,MID,BRE,128,5,3,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Yarmoliuk,MID,BRE,129,5,3,19,50,79,0,0,1,0,0,19,0,0,0,0,0,5,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Donovan,MID,BRE,130,5,3,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Konak,MID,BRE,131,5,3,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Maghoma,MID,BRE,132,5,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Peart-Harris,MID,BRE,133,5,3,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Trevitt,MID,BRE,134,5,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Wissa,FWD,NEW,135,15,4,19,73,79,1,0,0,1,0,29,0,0,0,0,0,6,,,183,1,3,2025-12-30T19:30:00Z,1150,1220,1150,1150,1150,1290
Thiago,FWD,BRE,136,5,4,19,70,90,0,0,1,0,0,2,0,0,0,0,0,2,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Morgan,FWD,BRE,137,5,4,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,182,0,0,2026-01-01T20:00:00Z,1140,1225,1110,1170,1170,1280
Steele,GKP,BHA,138,6,1,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Verbruggen,GKP,BHA,139,6,1,19,45,90,0,0,0,2,2,13,0,0,0,0,0,1,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
McGill,GKP,BHA,140,6,1,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Rushworth,GKP,BHA,141,6,1,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Scherpen,GKP,BHA,142,6,1,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Boscagli,DEF,BHA,143,6,2,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Coppola,DEF,BHA,144,6,2,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
De Cuyper,DEF,BHA,145,6,2,19,43,57,0,0,0,2,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Dunk,DEF,BHA,146,6,2,19,45,90,0,0,0,2,0,4,0,1,0,0,0,2,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Estupiñan,DEF,BHA,147,6,2,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
F.Kadıoğlu,DEF,BHA,148,6,2,19,44,90,0,1,0,2,0,21,0,0,0,0,0,4,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Igor,DEF,BHA,149,6,2,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Lamptey,DEF,BHA,150,6,2,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Van Hecke,DEF,BHA,151,6,2,19,44,90,0,0,0,2,0,6,0,1,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Veltman,DEF,BHA,152,6,2,19,43,90,1,0,0,2,0,22,1,0,0,0,0,10,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Webster,DEF,BHA,153,6,2,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Cashin,DEF,BHA,154,6,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Slater,DEF,BHA,155,6,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Tasker,DEF,BHA,156,6,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Mitoma,MID,BHA,157,6,3,19,61,32,0,0,0,0,0,11,0,0,0,0,0,1,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Georginio,MID,BHA,158,6,3,19,56,18,0,0,0,0,0,9,0,0,0,0,0,1,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
March,MID,BHA,159,6,3,19,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Minteh,MID,BHA,160,6,3,19,56,57,0,1,0,2,0,11,0,0,0,0,0,4,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Enciso,MID,BHA,161,6,3,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Gruda,MID,BHA,162,6,3,19,54,32,0,0,0,0,0,-1,0,0,0,0,0,1,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Hinshelwood,MID,BHA,163,6,3,19,51,18,0,0,0,0,0,3,0,0,0,0,0,1,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
O'Riley,MID,BHA,164,6,3,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Sima,MID,BHA,165,6,3,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Ayari,MID,BHA,166,6,3,19,48,90,0,0,0,2,0,9,0,0,0,0,0,4,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Baleba,MID,BHA,167,6,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Buonanotte,MID,LEE,168,11,3,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1090,1200,1050,1140,1130,1260
Gomez,MID,BHA,169,6,3,19,49,71,0,0,0,2,0,7,0,0,0,0,0,2,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Milner,MID,BHA,170,6,3,19,49,71,0,0,0,2,0,3,0,1,0,0,0,1,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Sarmiento,MID,BHA,171,6,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Watson,MID,BHA,172,6,3,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Wieffer,MID,BHA,173,6,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Yalcouye,MID,BHA,174,6,3,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Knight,MID,BHA,175,6,3,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Mazilu,MID,BHA,176,6,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Moran,MID,BHA,177,6,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Welbeck,FWD,BHA,178,6,4,19,61,82,1,0,0,2,0,6,0,1,0,0,1,3,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Ferguson,FWD,BHA,179,6,4,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Tzimas,FWD,BHA,180,6,4,19,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Kostoulas,FWD,BHA,181,6,4,19,48,7,0,0,0,0,0,-2,0,1,0,0,0,0,,,190,2,2,2025-12-30T19:30:00Z,1145,1195,1110,1160,1180,1230
Trafford,GKP,MCI,182,13,1,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,189,0,0,2026-01-01T20:00:00Z,1255,1350,1210,1300,1300,1400
Weiss,GKP,BUR,183,3,1,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Green,GKP,BUR,184,3,1,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Hladký,GKP,BUR,185,3,1,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Roberts,DEF,BUR,186,3,2,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Walker,DEF,BUR,187,3,2,19,44,90,0,0,0,3,0,4,0,1,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Delcroix,DEF,BUR,188,3,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Dodgson,DEF,BUR,189,3,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Ekdal,DEF,BUR,190,3,2,19,39,90,0,0,0,3,0,5,0,0,0,0,0,3,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Estève,DEF,BUR,191,3,2,19,39,14,0,0,0,2,0,-8,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Hartman,DEF,BUR,192,3,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Humphreys,DEF,BUR,193,3,2,19,39,75,0,0,0,1,0,20,0,0,0,0,0,2,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Jordan,DEF,BUR,194,3,2,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Lucas Pires,DEF,BUR,195,3,2,19,38,90,0,0,0,3,0,3,0,0,0,0,0,1,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Sambo,DEF,BUR,196,3,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Sonne,DEF,BUR,197,3,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Tuanzebe,DEF,BUR,198,3,2,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Worrall,DEF,BUR,199,3,2,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Anthony,MID,BUR,200,3,3,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Benson,MID,BUR,201,3,3,19,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Bruun Larsen,MID,BUR,202,3,3,19,53,16,0,0,0,1,0,2,0,0,0,0,0,1,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Boateng,MID,BUR,203,3,3,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Churlinov,MID,BUR,204,3,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Cullen,MID,BUR,205,3,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Edwards,MID,BUR,206,3,3,19,47,90,0,0,0,3,0,8,0,0,0,0,0,2,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Hannibal,MID,BUR,207,3,3,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Koleosho,MID,BUR,208,3,3,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Laurent,MID,BUR,209,3,3,19,48,90,1,0,0,3,0,36,1,0,0,0,0,10,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Tchaouna,MID,BUR,210,3,3,19,49,73,0,0,0,2,0,2,0,0,0,0,0,2,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
A.Ramsey,MID,BUR,211,3,3,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Adewumi,MID,BUR,212,3,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Banel,MID,BUR,213,3,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Trésor,MID,BUR,214,3,3,19,44,2,0,0,0,1,0,2,0,0,0,0,0,1,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Flemming,FWD,BUR,215,3,4,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Amdouni,FWD,BUR,216,3,4,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Foster,FWD,BUR,217,3,4,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Barnes,FWD,BUR,218,3,4,19,42,2,0,0,0,1,0,3,0,0,0,0,0,1,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Obafemi,FWD,BUR,219,3,4,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,183,1,3,2025-12-30T19:30:00Z,975,1090,910,1090,1040,1090
Sánchez,GKP,CHE,220,7,1,19,49,90,0,0,0,2,4,14,0,0,0,0,0,2,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Jörgensen,GKP,CHE,221,7,1,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Penders,GKP,CHE,222,7,1,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Slonina,GKP,CHE,223,7,1,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Cucurella,DEF,CHE,224,7,2,19,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
James,DEF,CHE,225,7,2,19,56,45,0,0,0,0,0,7,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Chalobah,DEF,CHE,226,7,2,19,58,90,0,0,0,2,0,8,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Colwill,DEF,CHE,227,7,2,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Gusto,DEF,CHE,228,7,2,19,49,90,0,0,0,2,0,5,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
B.Badiashile,DEF,CHE,229,7,2,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Fofana,DEF,CHE,230,7,2,19,44,90,0,0,0,2,0,16,0,0,0,0,0,3,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
M.Sarr,DEF,CHE,231,7,2,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Tosin,DEF,CHE,232,7,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Acheampong,DEF,CHE,233,7,2,19,37,45,0,0,0,2,0,-3,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Anselmino,DEF,CHE,234,7,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Palmer,MID,CHE,235,7,3,19,106,62,1,0,0,2,0,29,0,0,0,0,0,7,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Neto,MID,CHE,236,7,3,19,70,45,0,0,0,0,0,12,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Enzo,MID,CHE,237,7,3,19,69,90,1,0,0,2,0,35,2,0,0,0,0,9,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Estêvão,MID,CHE,238,7,3,19,64,90,0,1,0,2,0,24,0,0,0,0,0,5,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Gittens,MID,CHE,239,7,3,19,60,1,0,0,0,0,0,4,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Nkunku,MID,CHE,240,7,3,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Caicedo,MID,CHE,241,7,3,19,57,90,0,0,0,2,0,15,0,1,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Dewsbury-Hall,MID,EVE,242,9,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,188,0,2,2025-12-30T19:30:00Z,1135,1165,1160,1160,1110,1170
George,MID,EVE,243,9,3,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1135,1165,1160,1160,1110,1170
Lavia,MID,CHE,244,7,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Mudryk,MID,CHE,245,7,3,19,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Andrey Santos,MID,CHE,246,7,3,19,45,3,0,0,0,0,0,3,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
D.Essugo,MID,CHE,247,7,3,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Paez,MID,CHE,248,7,3,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
João Pedro,FWD,CHE,249,7,4,19,77,27,0,0,0,0,0,4,0,0,0,0,0,1,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Delap,FWD,CHE,250,7,4,19,62,86,0,0,0,2,0,3,0,0,0,0,0,2,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
N.Jackson,FWD,CHE,251,7,4,19,65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Marc Guiu,FWD,CHE,252,7,4,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,184,2,2,2025-12-30T19:30:00Z,1205,1220,1140,1150,1270,1290
Henderson,GKP,CRY,253,8,1,19,50,90,0,0,0,1,4,16,0,0,0,0,0,3,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Benitez,GKP,CRY,254,8,1,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Matthews,GKP,CRY,255,8,1,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Muñoz,DEF,CRY,256,8,2,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Lacroix,DEF,CRY,257,8,2,19,51,90,0,0,0,1,0,10,0,0,0,0,0,2,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Mitchell,DEF,CRY,258,8,2,19,50,90,0,0,0,1,0,15,0,0,0,0,0,4,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Sosa,DEF,CRY,259,8,2,19,48,1,0,0,0,0,0,2,0,0,0,0,0,1,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Guéhi,DEF,MCI,260,13,2,19,52,90,0,0,0,1,0,10,0,0,0,0,0,2,,,185,1,1,2026-01-01T17:30:00Z,1255,1350,1210,1300,1300,1400
Richards,DEF,CRY,261,8,2,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Chadi Riad,DEF,CRY,262,8,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Clyne,DEF,CRY,263,8,2,19,38,90,0,1,0,1,0,24,2,0,0,0,0,7,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Holding,DEF,CRY,264,8,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Kporha,DEF,CRY,265,8,2,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180
Eze,MID,ARS,266,1,3,19,72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,181,4,1,2025-12-30T20:15:00Z,1300,1365,1340,1390,1260,1340
